1480,11707,"43.784440000000004, -88.787868",us
1481,11712,"13.727896, 100.524123",th
1482,11718,"0.0, 0.0",NULL
1483,11733,"38.907231, -77.036464",us
1484,11737,"49.815273, 6.129583",lu
1485,11738,"40.160667, -74.067975",us
1486,11749,"26.912416999999998, 75.787288",in
1487,11758,"60.938889, 26.797221999999998",fi
1488,11765,"33.387886, -118.41631000000001",us
1489,11766,"39.427825, -86.42832800000001",us
1490,11778,"52.355518, -1.17432",gb
1491,11780,"43.698589, -97.18367099999999",us
1492,11783,"38.950926, -92.307682",us
1493,11816,"41.170359000000005, -76.876908",us
1494,11821,"40.164578999999996, -74.208267",us
1495,11839,"36.555239, -121.92328799999999",us
1496,11840,"-33.924868, 18.424055",za
1497,11841,"39.364728, -99.842065",us
1498,11843,"0.0, 0.0",NULL
1499,11851,"-26.093611, 28.006389000000002",za
1500,11867,"12.971599000000001, 77.594563",in
1501,11870,"45.632, -73.506698",ca
1502,11874,"41.936256, -74.016143",us
1503,11886,"13.083735, -59.529674",bb
1504,11920,"0.0, 0.0",NULL
1505,11922,"0.0, 0.0",NULL
1506,11923,"37.249053, -77.332431",us
1507,11924,"26.216666999999998, 50.583333",bh
1508,11927,"33.660135, -97.715556",us
1509,11928,"41.492537, -99.901813",us
1510,11930,"42.499994, -96.400307",us
1511,11932,"42.901776, -78.972174",ca
1512,11939,"0.0, 0.0",NULL
1513,11945,"11.893334, 109.17016699999999",vn
1514,11946,"0.0, 0.0",NULL
1515,11947,"26.212401, 127.68093200000001",jp
1516,11950,"17.364697, 102.815892",th
1517,11952,"16.054407, 108.20216699999999",vn
1518,11956,"36.813842, -116.28837800000001",us
1519,11959,"0.0, 0.0",NULL
1520,11960,"0.0, 0.0",NULL
1521,11962,"22.396428, 114.10949699999999",cn
1522,11967,"0.0, 0.0",NULL
1523,11968,"32.808461, -98.112822",us
1524,11970,"29.557669, 34.951925",il
1525,11971,"1.352083, 103.819836",sg
1526,11976,"33.355436, -82.39538399999999",us
1527,11987,"49.610189, -56.176297",ca
1528,11988,"0.0, 0.0",NULL
1529,12003,"26.575128000000003, -80.063918",us
1530,12011,"-23.550520000000002, -46.633309000000004",br
1531,12012,"0.0, 0.0",NULL
1532,12013,"55.40369200000001, 11.355257",dk
1533,12016,"4.8902779999999995, 114.942222",bn
1534,12019,"-36.848459999999996, 174.76333200000002",nz
1535,12020,"0.0, 0.0",NULL
1536,12021,"44.558803000000005, -72.577841",us
1537,12024,"30.530779, -84.551303",us
1538,12025,"0.0, 0.0",NULL
1539,12029,"0.0, 0.0",NULL
1540,12031,"39.011902, -98.484246",us
1541,12041,"-32.075542, 115.779634",au
1542,12050,"35.118587, -120.590725",us
1543,12051,"41.82052, -71.512617",us
1544,12055,"37.964253, -91.83183299999999",us
1545,12065,"34.382778, -103.322222",us
1546,12067,"42.350918, -73.802903",us
1547,12068,"43.012165, -88.021633",us
1548,12069,"37.566534999999995, 126.97796899999999",kr
1549,12070,"8.275091999999999, -62.767663",ve
1550,12073,"-36.848459999999996, 174.76333200000002",nz
1551,12075,"36.778261, -119.41793200000001",us
1552,12076,"-21.115141, 55.536384",fr
1553,12078,"0.0, 0.0",NULL
1554,12079,"47.626208, -122.521245",us
1555,12080,"48.187056, -122.507847",us
1556,12082,"33.485664, -85.80913000000001",us
1557,12083,"35.046319, -106.44868500000001",us
1558,12089,"12.725493, -61.323937",vc
1559,12090,"-37.653828999999995, 145.517006",au
1560,12091,"38.907231, -77.036464",us
1561,12092,"0.0, 0.0",NULL
1562,12093,"29.665784000000002, -95.019373",us
1563,12095,"36.241416, -115.050807",us
1564,12106,"-35.3333, -72.4167",cl
1565,12108,"40.42118, -79.788102",us
1566,12111,"0.0, 0.0",NULL
1567,12112,"34.478889, -105.88194399999999",us
1568,12116,"33.888628999999995, 35.495478999999996",lb
1569,12121,"0.0, 0.0",NULL
1570,12123,"45.702647, -82.037176",ca
