,location
78123,"51.783390999999995, 0.6821550000000001"
78144,"54.1, -5.883333"
78159,"0.0, 0.0"
78174,"44.4325, 26.103889000000002"
78219,"51.293633, 0.9575100000000001"
78249,"52.25, -0.883333"
78262,"52.498662, 4.812462"
78277,"51.266667, -1.083333"
78287,"20.299546, -103.263441"
78352,"42.697708, 23.321868"
78356,"50.396389, -4.138611"
78382,"59.201412, 24.713059"
78390,"18.918611, -99.234167"
78397,"52.22917, 5.1668970000000005"
78429,"10.616667, -61.266667000000005"
78511,"49.378056, 8.581944"
78516,"55.583332999999996, -4.283333"
78526,"54.663821999999996, -1.6787880000000002"
78560,"54.066667, -2.85"
78570,"25.435801, 81.846311"
78578,"51.514125, -0.093689"
78589,"51.25, 0.75"
78599,"32.726602, 74.857026"
78601,"54.572778, -1.162778"
78603,"51.514125, -0.093689"
78615,"18.908889000000002, -103.87472199999999"
78644,"54.166667000000004, -1.5"
78671,"43.666667, -79.416667"
78700,"-33.933333000000005, 147.25"
78733,"16.8, 96.15"
78761,"0.0, 0.0"
78808,"50.8, -0.366667"
78828,"51.441642, 5.469722"
78834,"52.211157, 5.9699230000000005"
78836,"52.05, -1.333333"
78846,"0.0, 0.0"
78856,"0.0, 0.0"
78870,"51.653333, -3.284444"
78887,"51.232202, -0.332378"
78896,"50.8, -0.366667"
78898,"37.017953999999996, -7.930834"
78918,"53.183333, 0.333333"
78941,"53.723876000000004, -9.001736"
78972,"-33.385335999999995, 18.898514000000002"
79038,"-33.737127, 150.79787199999998"
79054,"32.0853, 34.781768"
79057,"-28.864140000000003, 153.56541399999998"
79066,"33.888628999999995, 35.495478999999996"
79086,"-42.030811, 147.49269099999998"
79098,"-37.813938, 144.963425"
79104,"49.384119, 5.184923"
79105,"52.574738, -1.323133"
79108,"-2.165109, -55.115513"
79114,"0.0, 0.0"
79123,"0.0, 0.0"
79126,"49.049609000000004, 1.950305"
79145,"51.514125, -0.093689"
79155,"40.723384, -74.001704"
79156,"52.481138, 1.7534490000000003"
79163,"51.131258, -0.987425"
79167,"38.985337, -94.6333"
79180,"18.438554999999997, 79.12884100000001"
79199,"50.583333, -3.4"
79213,"56.0, -3.75"
79279,"52.083333, -4.6666669999999995"
79280,"52.88148399999999, 20.619795"
79284,"51.43148, -0.515525"
79286,"19.432608, -99.133208"
79336,"-36.140572, 144.751846"
79341,"27.058549, 80.516061"
79346,"52.355518, -1.17432"
79362,"51.083333, -1.166667"
79379,"50.338333, -4.765833"
79442,"51.514125, -0.093689"
79454,"-33.90428, 18.43006"
79476,"40.932149, -8.245099"
79548,"56.490671, -4.202646"
79557,"0.0, 0.0"
79558,"-33.899547999999996, 150.703472"
79574,"50.573134, -4.915697"
79575,"51.891176, -8.458623"
79590,"40.640506, -8.653754"
79614,"58.538033999999996, 15.047094"
79619,"30.129308, 77.26925"
79627,"-6.15129, 106.89078"
79632,"51.628528, 0.003375"
79634,"53.5, -2.2166669999999997"
79646,"0.0, 0.0"
79648,"0.0, 0.0"
79654,"21.161908, -86.851528"
79656,"33.325, 44.422"
79657,"-40.900557, 174.88597099999998"
79661,"-27.471009999999996, 153.024292"
79680,"56.016667000000005, -3.733333"
79710,"55.733332999999995, -3.9666669999999997"
79711,"42.697708, 23.321868"
79716,"51.807809000000006, 8.837571"
79740,"47.567442, 7.597550999999999"
79742,"13.444304, 144.793731"
79790,"53.233332999999995, -0.533333"
79801,"0.0, 0.0"
79836,"51.75, -1.25"
79848,"0.0, 0.0"
79851,"-22.909938, -47.062633"
79858,"0.0, 0.0"
79864,"0.0, 0.0"
79868,"53.231609999999996, -0.9824360000000001"
79870,"47.497912, 19.040235"
79877,"40.070393, -2.137416"
79879,"51.833333, -2.166667"
79883,"51.333333, -1.116667"
79894,"53.100405, -2.443821"
79907,"55.833332999999996, -3.083333"
79908,"46.790144, -2.081802"
79914,"38.24664, 21.734574"
79921,"52.966667, -1.166667"
79926,"-35.27603, 149.13435"
79927,"-27.471009999999996, 153.024292"
79931,"51.185109999999995, 2.8207880000000003"
79951,"37.09024, -95.712891"
79955,"-37.813938, 144.963425"
79964,"51.514125, -0.093689"
79969,"54.898520999999995, 23.903597"
79982,"51.466958, -9.728202"
79986,"45.228155, 14.615862"
79990,"55.716667, -2.266667"
80026,"53.533333, -1.116667"
80027,"53.533333, -1.116667"
80029,"50.185466999999996, -5.42091"
80035,"51.896892, -8.486316"
80036,"52.966667, -1.166667"
80054,"53.716667, -0.333333"
80112,"46.389738, 16.437965"
80149,"35.907757000000004, 127.766922"
80155,"50.716667, -1.8833330000000001"
80161,"1.352083, 103.819836"
80163,"45.1, 15.2"
80188,"55.437999, 13.318013"
80189,"53.416667000000004, -3.0"
80196,"-34.928661, 138.598633"
80206,"-33.861481, 151.205475"
80209,"12.879721, 121.77401699999999"
80213,"53.533333, -1.116667"
80255,"28.635308000000002, 77.22496"
80262,"52.966667, -1.8833330000000001"
80280,"52.6, 13.433333"
80283,"65.68333299999999, -18.1"
80285,"52.566667, 0.833333"
80287,"51.676111, -4.156667"
80292,"50.933333000000005, 6.95"
80297,"28.187852000000003, 76.488118"
80311,"0.0, 0.0"
80330,"17.425638, 78.533244"
80337,"14.613332999999999, -90.535278"
80375,"54.004906999999996, 23.986428"
80377,"36.88414, 30.70563"
80390,"59.819814, 10.330936"
80399,"-33.1581, 151.534775"
80400,"52.695889, 1.6844869999999998"
80408,"51.066666999999995, 11.366667"
80419,"53.865778000000006, -1.770318"
80446,"49.815273, 6.129583"
80448,"52.583332999999996, -0.25"
80461,"51.917796, 4.477793"
80464,"32.514947, -117.038247"
80469,"56.0, -3.8833330000000004"
80481,"51.882778, -3.9963889999999997"
80484,"-41.438759000000005, 147.134674"
80488,"30.610203000000002, 34.801898"
80498,"32.794046, 34.989571000000005"
80502,"18.141982000000002, 99.428349"
80516,"51.691782, 0.049593"
80521,"-25.274398, 133.775136"
80522,"51.45, -2.583333"
80531,"-26.776161, -51.012499"
80536,"53.5, -2.2166669999999997"
80553,"-33.865768, 150.640213"
80560,"44.316842, 9.319982000000001"
80621,"60.128161, 18.643501"
80628,"-22.863239, -46.038608"
80665,"51.433333000000005, -1.0"
80666,"52.355518, -1.17432"
80678,"50.599664000000004, 3.939261"
80683,"43.411359999999995, -106.280024"
80701,"0.0, 0.0"
80706,"55.614718999999994, -4.498792"
80707,"55.614718999999994, -4.498792"
80708,"54.654196999999996, -8.110546000000001"
80717,"-33.861481, 151.205475"
80760,"52.166667, -2.166667"
80784,"0.0, 0.0"
80808,"0.0, 0.0"
80845,"53.479324, -2.248485"
80850,"0.0, 0.0"
80863,"0.0, 0.0"
80866,"53.5, -2.2166669999999997"
80867,"50.783333, -0.466667"
80868,"50.4501, 30.5234"
80884,"53.45, -1.25"
80900,"32.3078, -64.7505"
80904,"0.0, 0.0"
80948,"21.195, 72.81944399999999"
80955,"24.817010999999997, 93.936844"
80967,"0.0, 0.0"
81042,"-24.628035, 151.91414"
81044,"0.0, 0.0"
81056,"0.0, 0.0"
81057,"-33.469120000000004, -70.641997"
81065,"46.766667, 23.583333"
81071,"0.0, 0.0"
81124,"51.464869, 0.257776"
81178,"54.572778, -1.162778"
81185,"-34.928661, 138.598633"
81199,"37.791139, 20.783767"
81202,"51.514125, -0.093689"
81216,"55.86666700000001, -3.6333330000000004"
81238,"7.9326360000000005, 81.003682"
81239,"20.653407, -105.22533200000001"
81242,"53.8, -1.583333"
81245,"52.63333299999999, 1.3"
81283,"44.173333, 28.638333000000003"
81305,"33.416667, 43.3"
81314,"54.066667, -2.833333"
81336,"0.0, 0.0"
81342,"44.308556, -84.763429"
81401,"14.535426999999999, 121.060073"
81465,"0.0, 0.0"
81468,"45.759722, 21.23"
81472,"0.0, 0.0"
81522,"0.0, 0.0"
81524,"33.325, 44.422"
81525,"43.710173, 7.261953"
81529,"35.466667, 44.316666999999995"
81560,"-25.634444000000002, 27.781111"
81582,"-34.928661, 138.598633"
81596,"52.299465000000005, 5.243393"
81601,"40.074426, -83.103814"
81620,"53.26495799999999, -2.9342650000000003"
81621,"51.2, -1.483333"
81624,"45.815011, 15.981919"
81630,"0.0, 0.0"
81632,"36.140759, -5.456233"
81652,"44.952117, 34.102416999999996"
81662,"12.971599000000001, 77.594563"
81665,"64.133333, -21.933332999999998"
81671,"36.721261, -4.421266"
81679,"52.355518, -1.17432"
81690,"49.233333, 7.966667"
81696,"51.516667, -1.7833330000000003"
81701,"53.5, -2.2166669999999997"
81704,"52.292549, -1.779866"
81707,"53.233332999999995, -0.533333"
81709,"8.228021, 124.24524199999999"
81717,"51.0, -3.183333"
81779,"28.635308000000002, 77.22496"
81854,"51.514125, -0.093689"
81855,"31.78353, -116.580248"
81858,"53.5, -2.2166669999999997"
81861,"3.090607, 101.529597"
81862,"25.047664, 55.181741"
81864,"50.826755, 6.898787"
81865,"53.38333299999999, -2.6"
81871,"53.5, -2.2166669999999997"
81875,"32.514947, -117.038247"
81876,"32.514947, -117.038247"
81877,"53.5, -2.2166669999999997"
81880,"-23.117549, -46.556707"
81890,"52.355518, -1.17432"
81892,"-34.928661, 138.598633"
81898,"59.329322999999995, 18.068581"
81906,"44.556181, 14.885423999999999"
81907,"29.192845000000002, -80.991362"
81917,"35.696111, 51.423056"
81918,"25.362094, 118.691601"
81920,"0.0, 0.0"
81928,"37.092022, -84.604108"
81959,"37.888175, -4.779383"
81983,"49.166667, 10.366667"
82009,"49.883333, -97.166667"
82031,"15.116667000000001, 105.78333300000001"
82033,"53.716667, -2.083333"
82042,"52.33146, -0.182552"
82072,"-26.9861, 153.132524"
82093,"0.0, 0.0"
82095,"0.0, 0.0"
82102,"51.514125, -0.093689"
82103,"51.514125, -0.093689"
82108,"33.504104, 11.088149000000001"
82111,"-40.900557, 174.88597099999998"
82112,"-41.438759000000005, 147.134674"
82134,"51.454513, -2.58791"
82140,"52.040622, -0.759417"
82146,"-37.067705, 174.943618"
82150,"47.165564, 9.469988"
82187,"35.915, 14.444722"
82317,"18.220833, -66.590149"
82329,"-8.783195, -124.508523"
82337,"52.466667, -1.916667"
82347,"51.4, 0.566667"
82356,"18.466667, -77.916667"
82359,"-29.049459000000002, 152.01951599999998"
82375,"35.696111, 51.423056"
82386,"51.930053, -4.899965"
82401,"50.726279999999996, -1.232089"
82422,"40.75121, -73.968923"
82432,"51.433333000000005, 0.366667"
82434,"19.075984, 72.877656"
82444,"14.838629999999998, 120.28420200000001"
82461,"0.0, 0.0"
82467,"51.883333, 0.9"
82475,"30.889353999999997, -108.188584"
82527,"-27.471009999999996, 153.024292"
82534,"-37.813938, 144.963425"
82539,"0.0, 0.0"
82542,"0.0, 0.0"
82550,"25.03428, -77.39628"
82577,"53.4, -2.266667"
82586,"50.516667, -3.75"
82591,"54.502669999999995, -6.763286"
82592,"46.766667, 23.583333"
82599,"53.983332999999995, -1.533333"
82614,"38.015304, -7.862731"
82616,"49.491921000000005, -2.572078"
82623,"50.833333, -0.783333"
82696,"17.64126, -63.230467000000004"
82697,"23.810332, 90.412518"
82699,"39.169996000000005, -97.331413"
82710,"35.139658000000004, 36.760403000000004"
82724,"57.166667000000004, -2.666667"
82725,"51.514125, -0.093689"
82733,"51.514125, -0.093689"
82760,"46.426291, 0.25849099999999997"
82762,"-36.848459999999996, 174.76333200000002"
82794,"54.65, -1.666667"
82812,"53.816667, -3.05"
82815,"51.75, -1.25"
82820,"60.666667000000004, 15.766667000000002"
82863,"59.494638, 10.839742999999999"
82866,"-32.276821000000005, 115.729782"
82882,"51.234551, 3.9030910000000003"
82883,"36.710629, 116.980668"
82884,"33.533333, -7.5833330000000005"
82885,"55.833332999999996, -3.083333"
82891,"-17.863889, 31.029721999999996"
82898,"53.5, -2.2166669999999997"
82916,"55.833332999999996, -4.25"
82927,"56.0, -3.75"
82932,"1.352083, 103.819836"
82945,"52.406822, -1.519693"
82958,"-37.687796999999996, 176.16513"
82962,"43.710173, 7.261953"
82972,"51.566666999999995, -0.416667"
82974,"46.818188, 8.227511999999999"
82997,"52.966667, -1.166667"
83002,"52.433333, -2.566667"
83006,"51.516667, 7.05"
83009,"49.192778000000004, 9.226111"
83024,"52.516667000000005, -3.433333"
83057,"1.352083, 103.819836"
83096,"-0.180653, -78.467838"
83098,"-29.1, 26.216666999999998"
83111,"23.446362, -110.22651"
83129,"53.166667000000004, -1.0"
83132,"52.466667, -1.916667"
83134,"0.0, 0.0"
83141,"51.516667, -1.7833330000000003"
83142,"0.0, 0.0"
83152,"0.0, 0.0"
83179,"0.0, 0.0"
83183,"-23.550520000000002, -46.633309000000004"
83185,"39.90403, 116.407526"
83203,"-26.2125, 28.2625"
83219,"51.347405, -2.977255"
83258,"53.983332999999995, -1.533333"
83280,"51.851509, 4.5485809999999995"
83297,"61.92411, 25.748151"
83308,"48.874927, 2.745977"
83311,"26.212401, 127.68093200000001"
83322,"33.643141, -117.64111399999999"
83336,"-1.99804, -54.07285"
83351,"25.286667, 51.533333"
83362,"51.514125, -0.093689"
83388,"28.291564, -16.62913"
83417,"-6.866667, 109.13333300000001"
83430,"53.443438, -3.005946"
83433,"55.378051, -3.435973"
83434,"-14.599413, -28.673146999999997"
83452,"45.86189, 1.293709"
83453,"55.250071999999996, 9.48911"
83476,"50.6, -2.45"
83477,"51.633333, -2.066667"
83491,"53.533333, -1.116667"
83496,"53.533333, -0.05"
83499,"-38.1, 145.133333"
83518,"46.776132000000004, -112.566272"
83533,"22.890532999999998, -109.91673700000001"
83538,"0.0, 0.0"
83588,"54.0, -1.5"
83589,"48.856614, 2.3522220000000003"
83594,"0.0, 0.0"
83629,"3.5915410000000003, 98.6693"
83659,"51.641020000000005, 4.86169"
83694,"38.24664, 21.734574"
83716,"45.86189, 1.293709"
83718,"45.86189, 1.293709"
83732,"53.0, -2.183333"
83738,"0.0, 0.0"
83749,"51.763366, -0.22309"
83758,"31.000698999999997, 17.47791"
83906,"51.102340999999996, 3.9940660000000006"
83930,"14.058323999999999, 108.277199"
83937,"23.05407, -82.345189"
83959,"-14.599413, -28.673146999999997"
83970,"0.0, 0.0"
83980,"21.161908, -86.851528"
83985,"0.0, 0.0"
83990,"40.579642, 141.436063"
83999,"52.355518, -1.17432"
84001,"40.640063, 22.944419"
84002,"5.976474, 116.11577700000001"
84003,"28.509135999999998, 34.513634"
84007,"51.633333, -3.9666669999999997"
84009,"52.533333, -2.416667"
84011,"26.212312, 127.679157"
84012,"50.533333, -4.933333"
84018,"0.0, 0.0"
84026,"22.396428, 114.10949699999999"
84027,"45.401405, 9.924864999999999"
84028,"-25.746111, 28.188056"
84029,"0.0, 0.0"
84032,"28.635308000000002, 77.22496"
84045,"50.9, -1.4"
84067,"38.122485, 20.625760999999997"
84073,"-35.359058000000005, 150.472473"
84077,"0.0, 0.0"
84098,"18.533333, -72.333333"
84129,"53.4, -2.333333"
84134,"50.516653999999996, -4.836456"
84141,"52.466667, -1.916667"
84153,"52.466667, -1.916667"
84157,"52.564165, 1.233985"
84185,"0.0, 0.0"
84219,"23.0667, 88.8167"
84220,"0.0, 0.0"
84232,"30.733315, 76.779418"
84248,"30.825188, 106.102449"
84251,"-14.599413, -28.673146999999997"
84260,"52.63333299999999, 1.3"
84268,"40.640063, 22.944419"
84287,"60.983693, 25.650317"
84303,"1.352083, 103.819836"
84304,"53.416667000000004, -3.0"
84318,"39.462105, -8.198648"
84319,"-33.724167, 18.955833"
84320,"-31.952240000000003, 115.861397"
84321,"50.396389, -4.138611"
84346,"-43.532053999999995, 172.636225"
84358,"19.32217, -81.24086899999999"
84366,"53.7, -1.483333"
84369,"0.0, 0.0"
84394,"53.7, -1.483333"
84396,"53.7, -1.366667"
84398,"-35.252258000000005, 139.45546000000002"
84402,"51.5, -3.2"
84412,"51.75, -0.983333"
84417,"50.85, -0.983333"
84431,"31.956578000000004, 35.945695"
84442,"52.6, -2.0"
84465,"41.116837, 24.946748"
84472,"51.688333, -4.2444440000000005"
84475,"53.1, -1.383333"
84476,"53.766667000000005, -2.8833330000000004"
84477,"53.166667000000004, -1.583333"
84478,"53.1704, -6.5341"
84479,"51.833333, -4.1666669999999995"
84480,"53.513523, -6.540252"
84481,"55.833332999999996, -4.25"
84482,"54.98805600000001, -1.619444"
84483,"52.88333299999999, -4.4166669999999995"
84484,"51.7025, -4.775278"
84486,"52.583332999999996, -2.1333330000000004"
84487,"53.166667000000004, -1.583333"
84489,"3.1390029999999998, 101.68685500000001"
84532,"-23.550520000000002, -46.633309000000004"
84539,"0.0, 0.0"
84579,"52.583332999999996, -0.25"
84586,"29.53192, 35.006084"
84590,"9.431944, -84.161111"
84591,"20.299546, -103.263441"
84593,"33.008536, 35.098051"
84595,"-34.928661, 138.598633"
84612,"52.664913, -1.034894"
84627,"59.382963000000004, 17.899482"
84640,"-27.471009999999996, 153.024292"
84642,"20.339722000000002, -77.108611"
84651,"51.45, -2.583333"
84704,"53.5, -2.2166669999999997"
84747,"20.653407, -105.22533200000001"
84771,"49.883333, -97.166667"
84799,"-34.928661, 138.598633"
84830,"0.0, 0.0"
84843,"31.230415999999998, 121.473701"
84852,"54.65, -2.733333"
84868,"1.352083, 103.819836"
84871,"65.836924, 13.193401000000001"
84874,"56.162939, 10.203921000000001"
84875,"44.498799, 1.39142"
84891,"-21.15345, 149.16554299999999"
84939,"46.181795, 18.954304999999998"
84949,"-0.789275, 113.921327"
84953,"15.5, -88.033333"
84963,"36.140751, -5.353585"
84970,"-37.883333, 145.166667"
84981,"53.88333299999999, -1.916667"
84989,"53.5, -2.2166669999999997"
84995,"-33.867487, 151.20699"
85002,"55.833332999999996, -3.083333"
85003,"50.066666999999995, 8.533333"
85026,"-14.599413, -28.673146999999997"
85062,"-39.492844, 176.912018"
85123,"51.311481, -2.584514"
85127,"35.451853, 24.210045"
85178,"54.91194399999999, -1.383333"
85196,"65.836924, 13.193401000000001"
85197,"51.514125, -0.093689"
85199,"51.516667, -1.7833330000000003"
85202,"0.0, 0.0"
85204,"0.0, 0.0"
85221,"51.266667, -1.083333"
85227,"53.544546, -2.118732"
85235,"54.766667000000005, -1.566667"
85265,"52.931656000000004, -3.056637"
85333,"-30.05, 30.883333"
85376,"50.81787, -0.372882"
85386,"56.130366, -106.34677099999999"
85404,"51.6, -0.633333"
85413,"52.55, -1.533333"
85416,"0.0, 0.0"
85439,"51.883333, -0.516667"
85441,"52.664913, -1.034894"
85442,"51.512545, -2.144256"
85445,"0.0, 0.0"
85466,"53.8, -1.583333"
85467,"18.533333, -72.333333"
85469,"53.5, -2.2166669999999997"
85474,"54.509719999999994, -6.0374"
85480,"54.978252000000005, -1.61778"
85481,"31.230415999999998, 121.473701"
85487,"34.867367, 138.257458"
85544,"51.859167, -4.311667"
85549,"53.666667000000004, -3.0"
85562,"53.38333299999999, -2.6"
85583,"50.331614, -4.51699"
85596,"51.75, -1.25"
85614,"53.951048, -0.8847229999999999"
85639,"39.205708, 45.449098"
85669,"53.2, -2.916667"
85670,"-33.861481, 151.205475"
85686,"35.689488, 139.691706"
85687,"52.966667, -1.166667"
85689,"50.665802, 3.210788"
85695,"51.066666999999995, -1.7833330000000003"
85702,"55.828972, -4.2242690000000005"
85726,"51.514125, -0.093689"
85729,"52.716667, -2.733333"
85732,"52.016667, -4.8333330000000005"
85734,"44.758106, 4.598572"
85737,"51.656756, -0.277856"
85761,"52.583332999999996, -2.1333330000000004"
85763,"53.55, -2.1166669999999996"
85852,"0.0, 0.0"
85870,"42.697708, 23.321868"
85871,"54.572778, -1.162778"
85873,"51.203610999999995, -2.1808330000000002"
85890,"53.748575, -2.487529"
85916,"60.631811, 24.857882999999998"
85937,"50.866667, -2.166667"
85946,"-27.088078999999997, 152.928057"
85951,"52.130660999999996, -3.7837120000000004"
85952,"53.8, -1.583333"
85954,"51.394943, -0.19446"
85968,"54.91194399999999, -1.383333"
85970,"54.570455, -1.3289819999999999"
85973,"62.65991999999999, 17.637929999999997"
85977,"0.0, 0.0"
85986,"36.834047, -2.463714"
85998,"0.0, 0.0"
86001,"38.683727000000005, -77.260261"
86005,"-33.861481, 151.205475"
86024,"-8.519267999999999, 115.26329799999999"
86028,"27.15, 74.85"
86089,"54.2, -5.883333"
86098,"46.624893, 8.030959"
86105,"52.664913, -1.034894"
86119,"22.572646, 88.363895"
86124,"29.311659999999996, 47.481766"
86141,"34.033333, -5.0"
86169,"51.394943, -0.19446"
86189,"10.2, -71.3"
86206,"52.016667, -4.8333330000000005"
86224,"51.45, -2.583333"
86237,"0.0, 0.0"
86272,"0.0, 0.0"
86278,"0.0, 0.0"
86324,"52.315971999999995, -0.848108"
86328,"52.63333299999999, 1.3"
86361,"42.390801, -71.095831"
86376,"50.716667, -1.8833330000000001"
86377,"53.758683999999995, 10.936472"
86380,"51.083333, -0.933333"
86387,"0.0, 0.0"
86388,"54.11666700000001, -0.483333"
86439,"-33.091667, 18.033333"
86450,"51.514125, -0.093689"
86464,"-33.28273, 151.4254"
86536,"-38.382766, 142.484499"
86551,"4.61175, 101.113506"
86553,"54.466667, -6.4166669999999995"
86559,"51.514125, -0.093689"
86562,"51.883333, 0.9"
86564,"38.11528, -82.3175"
86575,"-0.023559, 37.906193"
86576,"44.4325, 26.103889000000002"
86581,"51.25, 0.75"
86586,"50.833333, -0.15"
86609,"55.783333, -4.0"
86610,"55.783333, -4.0"
86612,"0.0, 0.0"
86638,"51.733333, -1.8833330000000001"
86662,"0.0, 0.0"
86678,"39.399834999999996, -8.224910000000001"
86691,"0.0, 0.0"
86694,"10.473523, -84.01674200000001"
86703,"51.116667, -0.183333"
86727,"-29.31, 27.48"
86728,"-29.85868, 31.02184"
86732,"-20.166667, 57.516667000000005"
86741,"71.021354, -8.522313"
86747,"49.203278000000005, 11.849022"
86751,"0.0, 0.0"
86758,"18.220833, -66.590149"
86771,"52.093872, 21.117722"
86774,"-35.27603, 149.13435"
86780,"0.0, 0.0"
86792,"54.978252000000005, -1.61778"
86806,"52.083333, 1.166667"
86829,"-34.424, 150.893448"
86830,"52.091874, 5.096623"
86831,"-25.420039000000003, -49.265097"
